	mets	stat	pval	padj	FC_geommu	log2FC
0	L-Lactic_acid				1.0	0.0
1	Hexose	0.18482970938326732	0.8623555378913489	0.9444846367381441	1.0047131279351547	0.006783632762475831
2	Hexose-phosphate	-0.7959024447830931	0.4706513943619919	0.6559096381858817	0.9795870805438157	-0.029754348096821082
3	Pyruvic_acid				1.0	0.0
4	Fumaric_acid	1.3762774552877	0.24075809613201843	0.4259566316181865	1.015086227448754	0.021602283695104554
5	L-Malic_acid	0.5695616794505298	0.5994366021446302	0.7256337815434998	1.007979366990893	0.011466107642812482
6	L-Glutamic_acid	-1.659977733242897	0.17225656237605863	0.36017281224084985	0.9310136223786615	-0.10312581776456006
7	L-Glutamine	-5.155545917813556	0.006718656081056153	0.09366108224630751	0.8720989022467738	-0.19743633868119978
8	L-Methionine	3.6497860424069595	0.021775580805905113	0.09366108224630751	1.1739987769811535	0.23143090551428216
9	L-Phenylalanine	3.3696381476814428	0.028053124064437034	0.09366108224630751	1.162474214393005	0.21719871520568199
10	Glycine	0.768964807494423	0.48480277605043426	0.6559096381858817	1.0247700523742933	0.035300220446375895
11	L-Alanine	0.18627451443781654	0.8612949049780034	0.9444846367381441	1.0074780337035554	0.0107483836540619
12	L-Histidine	3.291455597240378	0.030174252345888844	0.09366108224630751	1.1025279076162617	0.14081517430435012
13	L-Proline	0.5709037121919938	0.5986087218353698	0.7256337815434998	1.0618945842890157	0.08664055496320802
14	L-Serine	2.636509363673977	0.05779101954182509	0.13291934494619773	1.0682069030699533	0.0951911124962232
15	L-Tryptophan	0.8940395021092217	0.4218326165495938	0.6468100120427105	1.0922258436088825	0.12727119853465568
16	L-Valine	3.142513189765058	0.03476351208899446	0.09366108224630751	1.1763332407059341	0.23429681579509692
17	L-Arginine	1.1302675619512867	0.3215453688679433	0.5282531059973354	1.0813063930410762	0.11277537514394823
18	L-Threonine	3.4871385609192016	0.025188161812435626	0.09366108224630751	1.0860947318345193	0.11914994401464434
19	L-Lysine	1.5841057816466224	0.1883437938484932	0.36099227154294533	1.103324993445555	0.14185781121144567
20	Ile_Leu	3.3983267436096516	0.027319412198273985	0.09366108224630751	1.1908099426763208	0.2519431725316647
21	L-Aspartic_acid	-3.984352856460922	0.016341670650752618	0.09366108224630751	0.8793121073011423	-0.1855527614474486
22	L-Tyrosine	3.08787272199728	0.03664998870507685	0.09366108224630751	1.1600347019777766	0.21416796364803015
